repo_id,timestamp,repo_name,stars,forks,commits,commits_cumul,developers,active_developers,downloads
602,2015-05-01,GitHub/unicode-rs/unicode-segmentation,0,0,16,16,2,2,26
602,2015-06-01,GitHub/unicode-rs/unicode-segmentation,0,0,0,16,2,0,148
602,2015-07-01,GitHub/unicode-rs/unicode-segmentation,2,0,0,16,2,0,254
602,2015-08-01,GitHub/unicode-rs/unicode-segmentation,2,0,1,17,2,1,472
602,2015-09-01,GitHub/unicode-rs/unicode-segmentation,3,1,4,21,3,2,701
602,2015-10-01,GitHub/unicode-rs/unicode-segmentation,4,1,0,21,3,0,1382
602,2015-11-01,GitHub/unicode-rs/unicode-segmentation,4,1,0,21,3,0,2507
602,2015-12-01,GitHub/unicode-rs/unicode-segmentation,4,1,0,21,3,0,4148
602,2016-01-01,GitHub/unicode-rs/unicode-segmentation,7,1,0,21,3,0,6446
602,2016-02-01,GitHub/unicode-rs/unicode-segmentation,8,1,0,21,3,0,8778
602,2016-03-01,GitHub/unicode-rs/unicode-segmentation,10,1,0,21,3,0,10897
602,2016-04-01,GitHub/unicode-rs/unicode-segmentation,11,1,0,21,3,0,14505
602,2016-05-01,GitHub/unicode-rs/unicode-segmentation,11,1,0,21,3,0,18383
602,2016-06-01,GitHub/unicode-rs/unicode-segmentation,11,1,0,21,3,0,22356
602,2016-07-01,GitHub/unicode-rs/unicode-segmentation,13,1,0,21,3,0,26360
602,2016-08-01,GitHub/unicode-rs/unicode-segmentation,14,1,0,21,3,0,31559
602,2016-09-01,GitHub/unicode-rs/unicode-segmentation,16,1,0,21,3,0,39686
602,2016-10-01,GitHub/unicode-rs/unicode-segmentation,19,1,0,21,3,0,57376
602,2016-11-01,GitHub/unicode-rs/unicode-segmentation,25,2,0,21,3,0,88662
602,2016-12-01,GitHub/unicode-rs/unicode-segmentation,27,2,0,21,3,0,124207
602,2017-01-01,GitHub/unicode-rs/unicode-segmentation,32,5,25,46,5,3,156525
602,2017-02-01,GitHub/unicode-rs/unicode-segmentation,37,5,0,46,5,0,210424
602,2017-03-01,GitHub/unicode-rs/unicode-segmentation,42,5,9,55,5,4,274711
602,2017-04-01,GitHub/unicode-rs/unicode-segmentation,43,7,8,63,6,2,366204
602,2017-05-01,GitHub/unicode-rs/unicode-segmentation,49,8,0,63,6,0,443942
602,2017-06-01,GitHub/unicode-rs/unicode-segmentation,53,10,4,67,7,3,540850
602,2017-07-01,GitHub/unicode-rs/unicode-segmentation,56,11,0,67,7,0,638494
602,2017-08-01,GitHub/unicode-rs/unicode-segmentation,60,11,0,67,7,0,727077
602,2017-09-01,GitHub/unicode-rs/unicode-segmentation,60,11,0,67,7,0,814913
602,2017-10-01,GitHub/unicode-rs/unicode-segmentation,62,11,1,68,7,1,880438
602,2017-11-01,GitHub/unicode-rs/unicode-segmentation,64,12,1,69,7,1,943023
602,2017-12-01,GitHub/unicode-rs/unicode-segmentation,68,12,0,69,7,0,997574
602,2018-01-01,GitHub/unicode-rs/unicode-segmentation,68,13,0,69,7,0,1039501
602,2018-02-01,GitHub/unicode-rs/unicode-segmentation,72,13,0,69,7,0,1085174
602,2018-03-01,GitHub/unicode-rs/unicode-segmentation,73,14,0,69,7,0,1127888
602,2018-04-01,GitHub/unicode-rs/unicode-segmentation,76,15,6,75,8,2,1175161
602,2018-05-01,GitHub/unicode-rs/unicode-segmentation,82,16,1,76,8,1,1220925
602,2018-06-01,GitHub/unicode-rs/unicode-segmentation,85,16,0,76,8,0,1278790
602,2018-07-01,GitHub/unicode-rs/unicode-segmentation,87,16,0,76,8,0,1330588
602,2018-08-01,GitHub/unicode-rs/unicode-segmentation,89,16,0,76,8,0,1390245
602,2018-09-01,GitHub/unicode-rs/unicode-segmentation,92,16,1,77,9,1,1449307
602,2018-10-01,GitHub/unicode-rs/unicode-segmentation,92,16,1,78,10,1,1506010
602,2018-11-01,GitHub/unicode-rs/unicode-segmentation,95,17,0,78,10,0,1574908
602,2018-12-01,GitHub/unicode-rs/unicode-segmentation,95,18,1,79,11,1,1664818
602,2019-01-01,GitHub/unicode-rs/unicode-segmentation,98,18,0,79,11,0,1771880
602,2019-02-01,GitHub/unicode-rs/unicode-segmentation,106,18,0,79,11,0,1899821
602,2019-03-01,GitHub/unicode-rs/unicode-segmentation,112,19,0,79,11,0,2039337
602,2019-04-01,GitHub/unicode-rs/unicode-segmentation,116,19,10,89,12,2,2197947
602,2019-05-01,GitHub/unicode-rs/unicode-segmentation,125,21,2,91,13,2,2425543
602,2019-06-01,GitHub/unicode-rs/unicode-segmentation,133,22,10,101,15,4,2747089
602,2019-07-01,GitHub/unicode-rs/unicode-segmentation,140,23,7,108,15,1,3054658
602,2019-08-01,GitHub/unicode-rs/unicode-segmentation,144,23,0,108,15,0,3274780
602,2019-09-01,GitHub/unicode-rs/unicode-segmentation,145,24,0,108,15,0,3517653
602,2019-10-01,GitHub/unicode-rs/unicode-segmentation,150,25,0,108,15,0,3792675
602,2019-11-01,GitHub/unicode-rs/unicode-segmentation,156,25,16,124,15,1,4176546
602,2019-12-01,GitHub/unicode-rs/unicode-segmentation,159,25,5,129,16,2,4629777
602,2020-01-01,GitHub/unicode-rs/unicode-segmentation,166,26,2,131,17,2,5066535
602,2020-02-01,GitHub/unicode-rs/unicode-segmentation,169,26,0,131,17,0,5588035
602,2020-03-01,GitHub/unicode-rs/unicode-segmentation,176,26,10,141,18,2,6102184
602,2020-04-01,GitHub/unicode-rs/unicode-segmentation,183,26,0,141,18,0,6677795
602,2020-05-01,GitHub/unicode-rs/unicode-segmentation,186,26,0,141,18,0,7271315
602,2020-06-01,GitHub/unicode-rs/unicode-segmentation,197,27,2,143,19,2,7823180
602,2020-07-01,GitHub/unicode-rs/unicode-segmentation,207,27,0,143,19,0,8334295
602,2020-08-01,GitHub/unicode-rs/unicode-segmentation,212,27,0,143,19,0,8937451
602,2020-09-01,GitHub/unicode-rs/unicode-segmentation,215,27,0,143,19,0,9661551
602,2020-10-01,GitHub/unicode-rs/unicode-segmentation,221,27,0,143,19,0,10410486
602,2020-11-01,GitHub/unicode-rs/unicode-segmentation,224,29,3,146,20,2,11287142
602,2020-12-01,GitHub/unicode-rs/unicode-segmentation,232,31,5,151,21,2,12207341
602,2021-01-01,GitHub/unicode-rs/unicode-segmentation,237,31,0,151,21,0,13161134
602,2021-02-01,GitHub/unicode-rs/unicode-segmentation,244,31,0,151,21,0,14221693
602,2021-03-01,GitHub/unicode-rs/unicode-segmentation,253,32,0,151,21,0,15367915
602,2021-04-01,GitHub/unicode-rs/unicode-segmentation,264,34,9,160,23,3,16737189
602,2021-05-01,GitHub/unicode-rs/unicode-segmentation,268,37,2,162,24,2,18078505
602,2021-06-01,GitHub/unicode-rs/unicode-segmentation,273,37,0,162,24,0,19437841
602,2021-07-01,GitHub/unicode-rs/unicode-segmentation,282,38,9,171,26,3,20860454
602,2021-08-01,GitHub/unicode-rs/unicode-segmentation,289,38,2,173,26,1,22483642
602,2021-09-01,GitHub/unicode-rs/unicode-segmentation,295,39,0,173,26,0,24345187
602,2021-10-01,GitHub/unicode-rs/unicode-segmentation,298,39,0,173,26,0,26266777
602,2021-11-01,GitHub/unicode-rs/unicode-segmentation,302,39,0,173,26,0,28297980
602,2021-12-01,GitHub/unicode-rs/unicode-segmentation,309,39,0,173,26,0,30283349
602,2022-01-01,GitHub/unicode-rs/unicode-segmentation,317,39,0,173,26,0,32262309
602,2022-02-01,GitHub/unicode-rs/unicode-segmentation,322,39,0,173,26,0,34492800
602,2022-03-01,GitHub/unicode-rs/unicode-segmentation,331,40,11,184,27,2,36554810
602,2022-04-01,GitHub/unicode-rs/unicode-segmentation,345,42,0,184,27,0,38810546
602,2022-05-01,GitHub/unicode-rs/unicode-segmentation,358,43,0,184,27,0,40968711
602,2022-06-01,GitHub/unicode-rs/unicode-segmentation,367,45,0,184,27,0,43071246
602,2022-07-01,GitHub/unicode-rs/unicode-segmentation,373,45,0,184,27,0,45227368
602,2022-08-01,GitHub/unicode-rs/unicode-segmentation,382,46,0,184,27,0,47291265
602,2022-09-01,GitHub/unicode-rs/unicode-segmentation,392,46,0,184,27,0,49538425
602,2022-10-01,GitHub/unicode-rs/unicode-segmentation,392,46,0,184,27,0,49930463
626,2014-12-01,GitHub/hyperium/http,0,0,0,0,0,0,9
626,2015-01-01,GitHub/hyperium/http,0,0,0,0,0,0,32
626,2015-02-01,GitHub/hyperium/http,0,0,0,0,0,0,48
626,2015-03-01,GitHub/hyperium/http,0,0,0,0,0,0,60
626,2015-04-01,GitHub/hyperium/http,0,0,0,0,0,0,64
626,2015-05-01,GitHub/hyperium/http,0,0,0,0,0,0,73
626,2015-06-01,GitHub/hyperium/http,0,0,0,0,0,0,94
626,2015-07-01,GitHub/hyperium/http,0,0,0,0,0,0,119
626,2015-08-01,GitHub/hyperium/http,0,0,0,0,0,0,173
626,2015-09-01,GitHub/hyperium/http,0,0,0,0,0,0,225
626,2015-10-01,GitHub/hyperium/http,0,0,0,0,0,0,280
626,2015-11-01,GitHub/hyperium/http,0,0,0,0,0,0,314
626,2015-12-01,GitHub/hyperium/http,0,0,0,0,0,0,350
626,2016-01-01,GitHub/hyperium/http,0,0,0,0,0,0,374
626,2016-02-01,GitHub/hyperium/http,0,0,0,0,0,0,412
626,2016-03-01,GitHub/hyperium/http,0,0,0,0,0,0,444
626,2016-04-01,GitHub/hyperium/http,0,0,0,0,0,0,496
626,2016-05-01,GitHub/hyperium/http,0,0,0,0,0,0,537
626,2016-06-01,GitHub/hyperium/http,0,0,0,0,0,0,572
626,2016-07-01,GitHub/hyperium/http,0,0,0,0,0,0,634
626,2016-08-01,GitHub/hyperium/http,0,0,0,0,0,0,710
626,2016-09-01,GitHub/hyperium/http,0,0,0,0,0,0,745
626,2016-10-01,GitHub/hyperium/http,0,0,0,0,0,0,774
626,2016-11-01,GitHub/hyperium/http,0,0,0,0,0,0,814
626,2016-12-01,GitHub/hyperium/http,0,0,0,0,0,0,864
626,2017-01-01,GitHub/hyperium/http,0,0,0,0,0,0,887
626,2017-02-01,GitHub/hyperium/http,0,0,0,0,0,0,939
626,2017-03-01,GitHub/hyperium/http,0,0,0,0,0,0,979
626,2017-04-01,GitHub/hyperium/http,0,0,6,6,1,1,1030
626,2017-05-01,GitHub/hyperium/http,0,0,2,8,1,1,1048
626,2017-06-01,GitHub/hyperium/http,0,0,13,21,3,3,1081
626,2017-07-01,GitHub/hyperium/http,0,0,14,35,3,2,1108
626,2017-08-01,GitHub/hyperium/http,23,0,76,111,6,6,1125
626,2017-09-01,GitHub/hyperium/http,191,9,40,151,12,9,1146
626,2017-10-01,GitHub/hyperium/http,210,11,6,157,13,4,1701
626,2017-11-01,GitHub/hyperium/http,213,14,6,163,13,2,3654
626,2017-12-01,GitHub/hyperium/http,219,16,11,174,14,3,6719
626,2018-01-01,GitHub/hyperium/http,226,18,5,179,16,3,12485
626,2018-02-01,GitHub/hyperium/http,236,21,10,189,19,6,17801
626,2018-03-01,GitHub/hyperium/http,238,21,4,193,19,2,23407
626,2018-04-01,GitHub/hyperium/http,247,24,6,199,21,5,34290
626,2018-05-01,GitHub/hyperium/http,256,25,1,200,21,1,43958
626,2018-06-01,GitHub/hyperium/http,266,27,5,205,24,5,56613
626,2018-07-01,GitHub/hyperium/http,277,27,8,213,24,1,83343
626,2018-08-01,GitHub/hyperium/http,282,30,8,221,26,3,114727
626,2018-09-01,GitHub/hyperium/http,289,34,6,227,28,3,155786
626,2018-10-01,GitHub/hyperium/http,296,37,14,241,32,5,203522
626,2018-11-01,GitHub/hyperium/http,302,40,7,248,35,5,277678
626,2018-12-01,GitHub/hyperium/http,306,46,3,251,37,3,364760
626,2019-01-01,GitHub/hyperium/http,315,49,1,252,38,1,463213
626,2019-02-01,GitHub/hyperium/http,327,51,3,255,38,1,592991
626,2019-03-01,GitHub/hyperium/http,335,52,3,258,38,1,735517
626,2019-04-01,GitHub/hyperium/http,349,54,3,261,41,3,910802
626,2019-05-01,GitHub/hyperium/http,357,55,5,266,42,3,1146997
626,2019-06-01,GitHub/hyperium/http,368,58,0,266,42,0,1384913
626,2019-07-01,GitHub/hyperium/http,375,62,1,267,43,1,1638085
626,2019-08-01,GitHub/hyperium/http,381,67,7,274,46,4,1916874
626,2019-09-01,GitHub/hyperium/http,395,70,0,274,46,0,2266968
626,2019-10-01,GitHub/hyperium/http,396,71,0,274,46,0,2597852
626,2019-11-01,GitHub/hyperium/http,404,75,3,277,47,2,3038393
626,2019-12-01,GitHub/hyperium/http,430,81,24,301,54,10,3479327
626,2020-01-01,GitHub/hyperium/http,460,86,9,310,56,4,3967712
626,2020-02-01,GitHub/hyperium/http,470,91,3,313,58,3,4581164
626,2020-03-01,GitHub/hyperium/http,475,93,0,313,58,0,5150282
626,2020-04-01,GitHub/hyperium/http,485,100,4,317,59,2,5808885
626,2020-05-01,GitHub/hyperium/http,501,105,0,317,59,0,6534909
626,2020-06-01,GitHub/hyperium/http,514,109,8,325,60,1,7324298
626,2020-07-01,GitHub/hyperium/http,520,109,2,327,61,2,8192244
626,2020-08-01,GitHub/hyperium/http,527,114,0,327,61,0,9043995
626,2020-09-01,GitHub/hyperium/http,536,114,1,328,61,1,9852211
626,2020-10-01,GitHub/hyperium/http,548,117,0,328,61,0,10696802
626,2020-11-01,GitHub/hyperium/http,552,118,0,328,61,0,11640931
626,2020-12-01,GitHub/hyperium/http,561,125,0,328,61,0,12510187
626,2021-01-01,GitHub/hyperium/http,574,127,6,334,63,4,13377078
626,2021-02-01,GitHub/hyperium/http,588,130,2,336,64,2,14471180
626,2021-03-01,GitHub/hyperium/http,596,135,0,336,64,0,15626604
626,2021-04-01,GitHub/hyperium/http,603,137,0,336,64,0,16978495
626,2021-05-01,GitHub/hyperium/http,617,143,6,342,69,6,18365752
626,2021-06-01,GitHub/hyperium/http,625,148,0,342,69,0,19683614
626,2021-07-01,GitHub/hyperium/http,639,149,1,343,70,1,21049673
626,2021-08-01,GitHub/hyperium/http,650,154,1,344,71,1,22501222
626,2021-09-01,GitHub/hyperium/http,662,158,2,346,72,1,24207598
626,2021-10-01,GitHub/hyperium/http,678,159,1,347,72,1,26070073
626,2021-11-01,GitHub/hyperium/http,685,165,0,347,72,0,28158619
626,2021-12-01,GitHub/hyperium/http,704,168,3,350,74,2,30050116
626,2022-01-01,GitHub/hyperium/http,716,174,2,352,75,2,31911945
626,2022-02-01,GitHub/hyperium/http,726,175,0,352,75,0,34080638
626,2022-03-01,GitHub/hyperium/http,736,179,0,352,75,0,35953990
626,2022-04-01,GitHub/hyperium/http,758,185,0,352,75,0,38207575
626,2022-05-01,GitHub/hyperium/http,772,190,8,360,80,6,40388334
626,2022-06-01,GitHub/hyperium/http,782,192,2,362,82,2,42675869
626,2022-07-01,GitHub/hyperium/http,787,198,4,366,83,3,45280862
626,2022-08-01,GitHub/hyperium/http,799,202,0,366,83,0,47906111
626,2022-09-01,GitHub/hyperium/http,817,208,0,366,83,0,50824448
626,2022-10-01,GitHub/hyperium/http,818,208,0,366,83,0,51349993
3150,2015-04-01,GitHub/seanmonstar/num_cpus,0,0,2,2,1,1,1939
3150,2015-05-01,GitHub/seanmonstar/num_cpus,1,2,14,16,4,4,9761
3150,2015-06-01,GitHub/seanmonstar/num_cpus,1,4,9,25,7,4,21962
3150,2015-07-01,GitHub/seanmonstar/num_cpus,3,4,0,25,7,0,33286
3150,2015-08-01,GitHub/seanmonstar/num_cpus,4,4,0,25,7,0,49769
3150,2015-09-01,GitHub/seanmonstar/num_cpus,4,4,0,25,7,0,71008
3150,2015-10-01,GitHub/seanmonstar/num_cpus,4,4,0,25,7,0,91840
3150,2015-11-01,GitHub/seanmonstar/num_cpus,8,5,3,28,8,2,111568
3150,2015-12-01,GitHub/seanmonstar/num_cpus,12,7,9,37,11,4,134419
3150,2016-01-01,GitHub/seanmonstar/num_cpus,12,7,0,37,11,0,160932
3150,2016-02-01,GitHub/seanmonstar/num_cpus,12,7,0,37,11,0,192230
3150,2016-03-01,GitHub/seanmonstar/num_cpus,12,8,5,42,12,2,226393
3150,2016-04-01,GitHub/seanmonstar/num_cpus,12,8,0,42,12,0,282345
3150,2016-05-01,GitHub/seanmonstar/num_cpus,13,8,0,42,12,0,332840
3150,2016-06-01,GitHub/seanmonstar/num_cpus,15,9,3,45,13,2,377239
3150,2016-07-01,GitHub/seanmonstar/num_cpus,16,10,3,48,14,2,434456
3150,2016-08-01,GitHub/seanmonstar/num_cpus,16,10,2,50,14,1,502444
3150,2016-09-01,GitHub/seanmonstar/num_cpus,22,10,0,50,14,0,568773
3150,2016-10-01,GitHub/seanmonstar/num_cpus,23,12,5,55,16,3,630226
3150,2016-11-01,GitHub/seanmonstar/num_cpus,27,12,2,57,17,2,717396
3150,2016-12-01,GitHub/seanmonstar/num_cpus,32,14,3,60,18,2,810972
3150,2017-01-01,GitHub/seanmonstar/num_cpus,34,15,1,61,18,1,875433
3150,2017-02-01,GitHub/seanmonstar/num_cpus,38,17,7,68,19,2,980519
3150,2017-03-01,GitHub/seanmonstar/num_cpus,41,17,3,71,20,2,1082414
3150,2017-04-01,GitHub/seanmonstar/num_cpus,42,18,2,73,21,2,1241366
3150,2017-05-01,GitHub/seanmonstar/num_cpus,43,19,4,77,22,2,1366641
3150,2017-06-01,GitHub/seanmonstar/num_cpus,44,19,11,88,23,2,1499716
3150,2017-07-01,GitHub/seanmonstar/num_cpus,46,19,10,98,24,2,1635189
3150,2017-08-01,GitHub/seanmonstar/num_cpus,52,21,13,111,25,3,1760262
3150,2017-09-01,GitHub/seanmonstar/num_cpus,55,22,0,111,25,0,1889987
3150,2017-10-01,GitHub/seanmonstar/num_cpus,60,23,5,116,26,2,2010375
3150,2017-11-01,GitHub/seanmonstar/num_cpus,67,24,4,120,28,4,2169220
3150,2017-12-01,GitHub/seanmonstar/num_cpus,75,24,1,121,28,1,2299021
3150,2018-01-01,GitHub/seanmonstar/num_cpus,82,27,3,124,29,2,2422793
3150,2018-02-01,GitHub/seanmonstar/num_cpus,84,27,0,124,29,0,2569303
3150,2018-03-01,GitHub/seanmonstar/num_cpus,86,27,0,124,29,0,2703454
3150,2018-04-01,GitHub/seanmonstar/num_cpus,89,27,0,124,29,0,2861038
3150,2018-05-01,GitHub/seanmonstar/num_cpus,91,27,0,124,29,0,3021137
3150,2018-06-01,GitHub/seanmonstar/num_cpus,93,28,0,124,29,0,3205387
3150,2018-07-01,GitHub/seanmonstar/num_cpus,97,29,0,124,29,0,3378013
3150,2018-08-01,GitHub/seanmonstar/num_cpus,101,29,0,124,29,0,3562805
3150,2018-09-01,GitHub/seanmonstar/num_cpus,102,29,0,124,29,0,3764934
3150,2018-10-01,GitHub/seanmonstar/num_cpus,104,29,0,124,29,0,3979328
3150,2018-11-01,GitHub/seanmonstar/num_cpus,107,29,0,124,29,0,4224248
3150,2018-12-01,GitHub/seanmonstar/num_cpus,115,29,0,124,29,0,4477810
3150,2019-01-01,GitHub/seanmonstar/num_cpus,122,31,3,127,30,2,4775564
3150,2019-02-01,GitHub/seanmonstar/num_cpus,126,32,1,128,31,1,5103493
3150,2019-03-01,GitHub/seanmonstar/num_cpus,134,33,2,130,32,2,5456900
3150,2019-04-01,GitHub/seanmonstar/num_cpus,149,35,0,130,32,0,5849460
3150,2019-05-01,GitHub/seanmonstar/num_cpus,153,35,1,131,33,1,6239536
3150,2019-06-01,GitHub/seanmonstar/num_cpus,163,36,0,131,33,0,6641326
3150,2019-07-01,GitHub/seanmonstar/num_cpus,169,36,4,135,34,3,7107329
3150,2019-08-01,GitHub/seanmonstar/num_cpus,173,36,0,135,34,0,7595415
3150,2019-09-01,GitHub/seanmonstar/num_cpus,191,38,1,136,35,1,8120006
3150,2019-10-01,GitHub/seanmonstar/num_cpus,194,38,0,136,35,0,8674503
3150,2019-11-01,GitHub/seanmonstar/num_cpus,201,40,4,140,38,4,9363932
3150,2019-12-01,GitHub/seanmonstar/num_cpus,206,41,2,142,39,2,10188120
3150,2020-01-01,GitHub/seanmonstar/num_cpus,210,42,0,142,39,0,10958517
3150,2020-02-01,GitHub/seanmonstar/num_cpus,215,43,2,144,40,2,11865802
3150,2020-03-01,GitHub/seanmonstar/num_cpus,219,43,0,144,40,0,12670109
3150,2020-04-01,GitHub/seanmonstar/num_cpus,221,45,1,145,40,1,13542537
3150,2020-05-01,GitHub/seanmonstar/num_cpus,230,45,4,149,40,1,14480395
3150,2020-06-01,GitHub/seanmonstar/num_cpus,233,45,0,149,40,0,15514404
3150,2020-07-01,GitHub/seanmonstar/num_cpus,238,46,0,149,40,0,16606217
3150,2020-08-01,GitHub/seanmonstar/num_cpus,241,47,0,149,40,0,17673745
3150,2020-09-01,GitHub/seanmonstar/num_cpus,252,48,1,150,41,1,18753702
3150,2020-10-01,GitHub/seanmonstar/num_cpus,264,51,1,151,42,1,19839861
3150,2020-11-01,GitHub/seanmonstar/num_cpus,272,51,0,151,42,0,21076777
3150,2020-12-01,GitHub/seanmonstar/num_cpus,274,52,0,151,42,0,22240413
3150,2021-01-01,GitHub/seanmonstar/num_cpus,277,53,0,151,42,0,23415489
3150,2021-02-01,GitHub/seanmonstar/num_cpus,295,55,0,151,42,0,24752069
3150,2021-03-01,GitHub/seanmonstar/num_cpus,299,55,0,151,42,0,26172383
3150,2021-04-01,GitHub/seanmonstar/num_cpus,306,57,1,152,43,1,27849676
3150,2021-05-01,GitHub/seanmonstar/num_cpus,307,57,0,152,43,0,29506392
3150,2021-06-01,GitHub/seanmonstar/num_cpus,310,58,0,152,43,0,31148115
3150,2021-07-01,GitHub/seanmonstar/num_cpus,318,58,0,152,43,0,32842938
3150,2021-08-01,GitHub/seanmonstar/num_cpus,321,60,0,152,43,0,34669814
3150,2021-09-01,GitHub/seanmonstar/num_cpus,327,60,1,153,44,1,36850821
3150,2021-10-01,GitHub/seanmonstar/num_cpus,334,61,0,153,44,0,39115242
3150,2021-11-01,GitHub/seanmonstar/num_cpus,341,62,0,153,44,0,41539301
3150,2021-12-01,GitHub/seanmonstar/num_cpus,347,63,0,153,44,0,43829123
3150,2022-01-01,GitHub/seanmonstar/num_cpus,363,63,4,157,45,2,46113641
3150,2022-02-01,GitHub/seanmonstar/num_cpus,374,64,0,157,45,0,48894496
3150,2022-03-01,GitHub/seanmonstar/num_cpus,378,64,0,157,45,0,51449553
3150,2022-04-01,GitHub/seanmonstar/num_cpus,386,64,0,157,45,0,54462373
3150,2022-05-01,GitHub/seanmonstar/num_cpus,394,65,0,157,45,0,57430464
3150,2022-06-01,GitHub/seanmonstar/num_cpus,397,65,0,157,45,0,60426284
3150,2022-07-01,GitHub/seanmonstar/num_cpus,400,65,0,157,45,0,63573948
3150,2022-08-01,GitHub/seanmonstar/num_cpus,410,66,0,157,45,0,67007749
3150,2022-09-01,GitHub/seanmonstar/num_cpus,412,68,0,157,45,0,70835912
3150,2022-10-01,GitHub/seanmonstar/num_cpus,414,68,0,157,45,0,71530578
3462,2016-08-01,GitHub/tokio-rs/tokio,0,0,0,0,0,0,71
3462,2016-09-01,GitHub/tokio-rs/tokio,0,0,0,0,0,0,152
3462,2016-10-01,GitHub/tokio-rs/tokio,64,2,0,0,0,0,197
3462,2016-11-01,GitHub/tokio-rs/tokio,130,2,0,0,0,0,256
3462,2016-12-01,GitHub/tokio-rs/tokio,188,2,0,0,0,0,318
3462,2017-01-01,GitHub/tokio-rs/tokio,301,3,0,0,0,0,369
3462,2017-02-01,GitHub/tokio-rs/tokio,440,4,0,0,0,0,469
3462,2017-03-01,GitHub/tokio-rs/tokio,472,4,0,0,0,0,577
3462,2017-04-01,GitHub/tokio-rs/tokio,527,4,0,0,0,0,689
3462,2017-05-01,GitHub/tokio-rs/tokio,583,4,0,0,0,0,765
3462,2017-06-01,GitHub/tokio-rs/tokio,621,4,0,0,0,0,865
3462,2017-07-01,GitHub/tokio-rs/tokio,649,6,0,0,0,0,1145
3462,2017-08-01,GitHub/tokio-rs/tokio,678,6,0,0,0,0,1340
3462,2017-09-01,GitHub/tokio-rs/tokio,694,6,0,0,0,0,1427
3462,2017-10-01,GitHub/tokio-rs/tokio,714,6,0,0,0,0,1539
3462,2017-11-01,GitHub/tokio-rs/tokio,732,7,0,0,0,0,1642
3462,2017-12-01,GitHub/tokio-rs/tokio,798,9,0,0,0,0,1752
3462,2018-01-01,GitHub/tokio-rs/tokio,890,12,0,0,0,0,1837
3462,2018-02-01,GitHub/tokio-rs/tokio,954,16,0,0,0,0,1951
3462,2018-03-01,GitHub/tokio-rs/tokio,1108,26,0,0,0,0,3668
3462,2018-04-01,GitHub/tokio-rs/tokio,1311,47,0,0,0,0,40220
3462,2018-05-01,GitHub/tokio-rs/tokio,1453,60,0,0,0,0,99906
3462,2018-06-01,GitHub/tokio-rs/tokio,1601,77,0,0,0,0,175330
3462,2018-07-01,GitHub/tokio-rs/tokio,1745,96,0,0,0,0,255521
3462,2018-08-01,GitHub/tokio-rs/tokio,2198,121,0,0,0,0,331292
3462,2018-09-01,GitHub/tokio-rs/tokio,2841,152,0,0,0,0,417032
3462,2018-10-01,GitHub/tokio-rs/tokio,3016,167,0,0,0,0,515733
3462,2018-11-01,GitHub/tokio-rs/tokio,3220,191,0,0,0,0,641374
3462,2018-12-01,GitHub/tokio-rs/tokio,3421,208,0,0,0,0,773395
3462,2019-01-01,GitHub/tokio-rs/tokio,3574,215,0,0,0,0,914532
3462,2019-02-01,GitHub/tokio-rs/tokio,3739,231,0,0,0,0,1098772
3462,2019-03-01,GitHub/tokio-rs/tokio,3907,244,0,0,0,0,1299850
3462,2019-04-01,GitHub/tokio-rs/tokio,4172,264,0,0,0,0,1563644
3462,2019-05-01,GitHub/tokio-rs/tokio,4408,274,0,0,0,0,1818648
3462,2019-06-01,GitHub/tokio-rs/tokio,4600,297,0,0,0,0,2095225
3462,2019-07-01,GitHub/tokio-rs/tokio,4892,329,0,0,0,0,2394169
3462,2019-08-01,GitHub/tokio-rs/tokio,5187,350,0,0,0,0,2715168
3462,2019-09-01,GitHub/tokio-rs/tokio,5505,388,0,0,0,0,3056138
3462,2019-10-01,GitHub/tokio-rs/tokio,5675,413,0,0,0,0,3399915
3462,2019-11-01,GitHub/tokio-rs/tokio,5985,429,0,0,0,0,3845200
3462,2019-12-01,GitHub/tokio-rs/tokio,6369,469,0,0,0,0,4293724
3462,2020-01-01,GitHub/tokio-rs/tokio,6639,506,0,0,0,0,4858875
3462,2020-02-01,GitHub/tokio-rs/tokio,6915,548,0,0,0,0,5759131
3462,2020-03-01,GitHub/tokio-rs/tokio,7192,584,0,0,0,0,6628557
3462,2020-04-01,GitHub/tokio-rs/tokio,7413,608,0,0,0,0,7701437
3462,2020-05-01,GitHub/tokio-rs/tokio,7707,648,0,0,0,0,8996242
3462,2020-06-01,GitHub/tokio-rs/tokio,8144,691,0,0,0,0,10433279
3462,2020-07-01,GitHub/tokio-rs/tokio,8390,706,0,0,0,0,12046424
3462,2020-08-01,GitHub/tokio-rs/tokio,8644,738,0,0,0,0,13706762
3462,2020-09-01,GitHub/tokio-rs/tokio,8862,760,0,0,0,0,15316501
3462,2020-10-01,GitHub/tokio-rs/tokio,9086,780,0,0,0,0,16979932
3462,2020-11-01,GitHub/tokio-rs/tokio,9306,799,0,0,0,0,18871085
3462,2020-12-01,GitHub/tokio-rs/tokio,9752,829,0,0,0,0,20714763
3462,2021-01-01,GitHub/tokio-rs/tokio,10306,875,0,0,0,0,22594390
3462,2021-02-01,GitHub/tokio-rs/tokio,10661,916,0,0,0,0,24906165
3462,2021-03-01,GitHub/tokio-rs/tokio,10929,952,0,0,0,0,27455687
3462,2021-04-01,GitHub/tokio-rs/tokio,11216,986,0,0,0,0,30643601
3462,2021-05-01,GitHub/tokio-rs/tokio,11524,1014,0,0,0,0,33778967
