timestamp,repo_id,dep_id,repo_name,dep_name
2014-12-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2014-12-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2014-12-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-01-01,22724,25976,GitHub/rust-lang/log,GitHub/rust-lang/regex
2015-01-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-01-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-01-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-01-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-02-01,24440,25976,GitHub/ogham/rust-ansi-term,GitHub/rust-lang/regex
2015-02-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-02-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-02-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-02-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-02-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-02-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-02-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-02-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-03-01,6806,22724,GitHub/rust-random/rand,GitHub/rust-lang/log
2015-03-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-03-01,29241,44117,GitHub/retep998/winapi-rs,GitHub/rust-lang/libc
2015-03-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-03-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-03-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-03-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-03-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-03-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-03-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-03-01,45524,39779,GitHub/tokio-rs/mio,GitHub/time-rs/time
2015-03-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-03-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-03-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-04-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-04-01,6806,22724,GitHub/rust-random/rand,GitHub/rust-lang/log
2015-04-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-04-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-04-01,29241,44117,GitHub/retep998/winapi-rs,GitHub/rust-lang/libc
2015-04-01,30405,44117,GitHub/clap-rs/clap,GitHub/rust-lang/libc
2015-04-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-04-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-04-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-04-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-04-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-04-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-04-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-04-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-04-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-04-01,45524,39779,GitHub/tokio-rs/mio,GitHub/time-rs/time
2015-04-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-04-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-04-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-05-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-05-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-05-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-05-01,29241,44117,GitHub/retep998/winapi-rs,GitHub/rust-lang/libc
2015-05-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-05-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-05-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-05-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-05-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-05-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-05-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-05-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-05-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-05-01,45524,39779,GitHub/tokio-rs/mio,GitHub/time-rs/time
2015-05-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-05-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-05-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-06-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-06-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-06-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-06-01,29241,44117,GitHub/retep998/winapi-rs,GitHub/rust-lang/libc
2015-06-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-06-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-06-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-06-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-06-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-06-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-06-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-06-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-06-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-06-01,45524,39779,GitHub/tokio-rs/mio,GitHub/time-rs/time
2015-06-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-06-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-06-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-07-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-07-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-07-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2015-07-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-07-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
2015-07-01,25976,32560,GitHub/rust-lang/regex,GitHub/BurntSushi/memchr
2015-07-01,29241,44117,GitHub/retep998/winapi-rs,GitHub/rust-lang/libc
2015-07-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-07-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-07-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-07-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-07-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-07-01,32560,44117,GitHub/BurntSushi/memchr,GitHub/rust-lang/libc
2015-07-01,39779,29241,GitHub/time-rs/time,GitHub/retep998/winapi-rs
2015-07-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-07-01,40494,36114,GitHub/servo/unicode-bidi,GitHub/SimonSapin/rust-std-candidates
2015-07-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-07-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-07-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-07-01,45524,39779,GitHub/tokio-rs/mio,GitHub/time-rs/time
2015-07-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-07-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-07-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-08-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-08-01,6806,29241,GitHub/rust-random/rand,GitHub/retep998/winapi-rs
2015-08-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-08-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2015-08-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-08-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
2015-08-01,25976,32560,GitHub/rust-lang/regex,GitHub/BurntSushi/memchr
2015-08-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-08-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-08-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-08-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-08-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-08-01,32560,44117,GitHub/BurntSushi/memchr,GitHub/rust-lang/libc
2015-08-01,37844,44117,GitHub/softprops/atty,GitHub/rust-lang/libc
2015-08-01,39779,29241,GitHub/time-rs/time,GitHub/retep998/winapi-rs
2015-08-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-08-01,40494,36114,GitHub/servo/unicode-bidi,GitHub/SimonSapin/rust-std-candidates
2015-08-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-08-01,45524,12842,GitHub/tokio-rs/mio,GitHub/tokio-rs/slab
2015-08-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-08-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-08-01,45524,29241,GitHub/tokio-rs/mio,GitHub/retep998/winapi-rs
2015-08-01,45524,44117,GitHub/tokio-rs/mio,GitHub/rust-lang/libc
2015-08-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-08-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-08-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-09-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-09-01,6681,40937,GitHub/djc/rustc-version-rs,GitHub/dtolnay/semver
2015-09-01,6806,29241,GitHub/rust-random/rand,GitHub/retep998/winapi-rs
2015-09-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-09-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2015-09-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-09-01,24455,40476,GitHub/serde-rs/json,GitHub/serde-rs/serde
2015-09-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
2015-09-01,25976,32560,GitHub/rust-lang/regex,GitHub/BurntSushi/memchr
2015-09-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-09-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-09-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-09-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-09-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-09-01,32560,44117,GitHub/BurntSushi/memchr,GitHub/rust-lang/libc
2015-09-01,37844,44117,GitHub/softprops/atty,GitHub/rust-lang/libc
2015-09-01,39779,29241,GitHub/time-rs/time,GitHub/retep998/winapi-rs
2015-09-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-09-01,40494,36114,GitHub/servo/unicode-bidi,GitHub/SimonSapin/rust-std-candidates
2015-09-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-09-01,45524,12842,GitHub/tokio-rs/mio,GitHub/tokio-rs/slab
2015-09-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-09-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-09-01,45524,29241,GitHub/tokio-rs/mio,GitHub/retep998/winapi-rs
2015-09-01,45524,44117,GitHub/tokio-rs/mio,GitHub/rust-lang/libc
2015-09-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-09-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-09-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-10-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-10-01,6681,40937,GitHub/djc/rustc-version-rs,GitHub/dtolnay/semver
2015-10-01,6806,29241,GitHub/rust-random/rand,GitHub/retep998/winapi-rs
2015-10-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-10-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2015-10-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-10-01,24455,40476,GitHub/serde-rs/json,GitHub/serde-rs/serde
2015-10-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
2015-10-01,25976,32560,GitHub/rust-lang/regex,GitHub/BurntSushi/memchr
2015-10-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-10-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-10-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-10-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-10-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-10-01,32560,44117,GitHub/BurntSushi/memchr,GitHub/rust-lang/libc
2015-10-01,37844,44117,GitHub/softprops/atty,GitHub/rust-lang/libc
2015-10-01,39779,29241,GitHub/time-rs/time,GitHub/retep998/winapi-rs
2015-10-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-10-01,40494,36114,GitHub/servo/unicode-bidi,GitHub/SimonSapin/rust-std-candidates
2015-10-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-10-01,45524,12842,GitHub/tokio-rs/mio,GitHub/tokio-rs/slab
2015-10-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-10-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-10-01,45524,29241,GitHub/tokio-rs/mio,GitHub/retep998/winapi-rs
2015-10-01,45524,44117,GitHub/tokio-rs/mio,GitHub/rust-lang/libc
2015-10-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-10-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-10-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-11-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-11-01,6681,40937,GitHub/djc/rustc-version-rs,GitHub/dtolnay/semver
2015-11-01,6806,29241,GitHub/rust-random/rand,GitHub/retep998/winapi-rs
2015-11-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-11-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2015-11-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-11-01,24455,40476,GitHub/serde-rs/json,GitHub/serde-rs/serde
2015-11-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
2015-11-01,25976,32560,GitHub/rust-lang/regex,GitHub/BurntSushi/memchr
2015-11-01,30405,12266,GitHub/clap-rs/clap,GitHub/bitflags/bitflags
2015-11-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-11-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-11-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-11-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-11-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-11-01,32560,44117,GitHub/BurntSushi/memchr,GitHub/rust-lang/libc
2015-11-01,37844,44117,GitHub/softprops/atty,GitHub/rust-lang/libc
2015-11-01,39779,29241,GitHub/time-rs/time,GitHub/retep998/winapi-rs
2015-11-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-11-01,40494,36114,GitHub/servo/unicode-bidi,GitHub/SimonSapin/rust-std-candidates
2015-11-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-11-01,45524,12842,GitHub/tokio-rs/mio,GitHub/tokio-rs/slab
2015-11-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-11-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-11-01,45524,29241,GitHub/tokio-rs/mio,GitHub/retep998/winapi-rs
2015-11-01,45524,44117,GitHub/tokio-rs/mio,GitHub/rust-lang/libc
2015-11-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-11-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-11-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-11-01,52465,26074,GitHub/fizyk20/generic-array,GitHub/paholg/typenum
2015-12-01,3150,29241,GitHub/seanmonstar/num_cpus,GitHub/retep998/winapi-rs
2015-12-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2015-12-01,6681,40937,GitHub/djc/rustc-version-rs,GitHub/dtolnay/semver
2015-12-01,6806,29241,GitHub/rust-random/rand,GitHub/retep998/winapi-rs
2015-12-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2015-12-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2015-12-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2015-12-01,24455,40476,GitHub/serde-rs/json,GitHub/serde-rs/serde
2015-12-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
2015-12-01,25976,32560,GitHub/rust-lang/regex,GitHub/BurntSushi/memchr
2015-12-01,30405,4486,GitHub/clap-rs/clap,GitHub/contain-rs/vec-map
2015-12-01,30405,12266,GitHub/clap-rs/clap,GitHub/bitflags/bitflags
2015-12-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2015-12-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2015-12-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2015-12-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2015-12-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2015-12-01,32560,44117,GitHub/BurntSushi/memchr,GitHub/rust-lang/libc
2015-12-01,37844,44117,GitHub/softprops/atty,GitHub/rust-lang/libc
2015-12-01,39779,29241,GitHub/time-rs/time,GitHub/retep998/winapi-rs
2015-12-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2015-12-01,40494,36114,GitHub/servo/unicode-bidi,GitHub/SimonSapin/rust-std-candidates
2015-12-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2015-12-01,45524,12842,GitHub/tokio-rs/mio,GitHub/tokio-rs/slab
2015-12-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2015-12-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2015-12-01,45524,29241,GitHub/tokio-rs/mio,GitHub/retep998/winapi-rs
2015-12-01,45524,39779,GitHub/tokio-rs/mio,GitHub/time-rs/time
2015-12-01,45524,44117,GitHub/tokio-rs/mio,GitHub/rust-lang/libc
2015-12-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2015-12-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2015-12-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2015-12-01,52465,26074,GitHub/fizyk20/generic-array,GitHub/paholg/typenum
2016-01-01,3150,29241,GitHub/seanmonstar/num_cpus,GitHub/retep998/winapi-rs
2016-01-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2016-01-01,6681,40937,GitHub/djc/rustc-version-rs,GitHub/dtolnay/semver
2016-01-01,6806,29241,GitHub/rust-random/rand,GitHub/retep998/winapi-rs
2016-01-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2016-01-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2016-01-01,22724,44117,GitHub/rust-lang/log,GitHub/rust-lang/libc
2016-01-01,24455,40476,GitHub/serde-rs/json,GitHub/serde-rs/serde
2016-01-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
2016-01-01,25976,32560,GitHub/rust-lang/regex,GitHub/BurntSushi/memchr
2016-01-01,30405,4486,GitHub/clap-rs/clap,GitHub/contain-rs/vec-map
2016-01-01,30405,12266,GitHub/clap-rs/clap,GitHub/bitflags/bitflags
2016-01-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2016-01-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2016-01-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2016-01-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2016-01-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2016-01-01,32560,44117,GitHub/BurntSushi/memchr,GitHub/rust-lang/libc
2016-01-01,37844,29241,GitHub/softprops/atty,GitHub/retep998/winapi-rs
2016-01-01,37844,44117,GitHub/softprops/atty,GitHub/rust-lang/libc
2016-01-01,39779,29241,GitHub/time-rs/time,GitHub/retep998/winapi-rs
2016-01-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2016-01-01,40494,36114,GitHub/servo/unicode-bidi,GitHub/SimonSapin/rust-std-candidates
2016-01-01,40937,20949,GitHub/dtolnay/semver,GitHub/Geal/nom
2016-01-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2016-01-01,45524,12842,GitHub/tokio-rs/mio,GitHub/tokio-rs/slab
2016-01-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2016-01-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2016-01-01,45524,29241,GitHub/tokio-rs/mio,GitHub/retep998/winapi-rs
2016-01-01,45524,39779,GitHub/tokio-rs/mio,GitHub/time-rs/time
2016-01-01,45524,44117,GitHub/tokio-rs/mio,GitHub/rust-lang/libc
2016-01-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2016-01-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2016-01-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2016-01-01,52465,26074,GitHub/fizyk20/generic-array,GitHub/paholg/typenum
2016-02-01,3150,29241,GitHub/seanmonstar/num_cpus,GitHub/retep998/winapi-rs
2016-02-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2016-02-01,6681,40937,GitHub/djc/rustc-version-rs,GitHub/dtolnay/semver
2016-02-01,6806,29241,GitHub/rust-random/rand,GitHub/retep998/winapi-rs
2016-02-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2016-02-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2016-02-01,24455,40476,GitHub/serde-rs/json,GitHub/serde-rs/serde
2016-02-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
2016-02-01,25976,32560,GitHub/rust-lang/regex,GitHub/BurntSushi/memchr
2016-02-01,30405,4486,GitHub/clap-rs/clap,GitHub/contain-rs/vec-map
2016-02-01,30405,12266,GitHub/clap-rs/clap,GitHub/bitflags/bitflags
2016-02-01,30757,3150,GitHub/hyperium/hyper,GitHub/seanmonstar/num_cpus
2016-02-01,30757,12228,GitHub/hyperium/hyper,GitHub/seanmonstar/httparse
2016-02-01,30757,22724,GitHub/hyperium/hyper,GitHub/rust-lang/log
2016-02-01,30757,39779,GitHub/hyperium/hyper,GitHub/time-rs/time
2016-02-01,30757,41752,GitHub/hyperium/hyper,GitHub/servo/rust-url
2016-02-01,32560,44117,GitHub/BurntSushi/memchr,GitHub/rust-lang/libc
2016-02-01,37844,29241,GitHub/softprops/atty,GitHub/retep998/winapi-rs
2016-02-01,37844,44117,GitHub/softprops/atty,GitHub/rust-lang/libc
2016-02-01,39779,29241,GitHub/time-rs/time,GitHub/retep998/winapi-rs
2016-02-01,39779,44117,GitHub/time-rs/time,GitHub/rust-lang/libc
2016-02-01,40494,36114,GitHub/servo/unicode-bidi,GitHub/SimonSapin/rust-std-candidates
2016-02-01,40937,20949,GitHub/dtolnay/semver,GitHub/Geal/nom
2016-02-01,41752,35574,GitHub/servo/rust-url,GitHub/unicode-rs/unicode-normalization
2016-02-01,41752,36114,GitHub/servo/rust-url,GitHub/SimonSapin/rust-std-candidates
2016-02-01,41752,40494,GitHub/servo/rust-url,GitHub/servo/unicode-bidi
2016-02-01,45524,12842,GitHub/tokio-rs/mio,GitHub/tokio-rs/slab
2016-02-01,45524,16492,GitHub/tokio-rs/mio,GitHub/tokio-rs/bytes
2016-02-01,45524,22724,GitHub/tokio-rs/mio,GitHub/rust-lang/log
2016-02-01,45524,29241,GitHub/tokio-rs/mio,GitHub/retep998/winapi-rs
2016-02-01,45524,39779,GitHub/tokio-rs/mio,GitHub/time-rs/time
2016-02-01,45524,44117,GitHub/tokio-rs/mio,GitHub/rust-lang/libc
2016-02-01,50291,39779,GitHub/chronotope/chrono,GitHub/time-rs/time
2016-02-01,52464,22724,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/log
2016-02-01,52464,25976,GitHub/env-logger-rs/env_logger,GitHub/rust-lang/regex
2016-02-01,52465,26074,GitHub/fizyk20/generic-array,GitHub/paholg/typenum
2016-03-01,3150,44117,GitHub/seanmonstar/num_cpus,GitHub/rust-lang/libc
2016-03-01,6681,40937,GitHub/djc/rustc-version-rs,GitHub/dtolnay/semver
2016-03-01,6806,44117,GitHub/rust-random/rand,GitHub/rust-lang/libc
2016-03-01,7415,32560,GitHub/BurntSushi/aho-corasick,GitHub/BurntSushi/memchr
2016-03-01,24455,40476,GitHub/serde-rs/json,GitHub/serde-rs/serde
2016-03-01,25976,7415,GitHub/rust-lang/regex,GitHub/BurntSushi/aho-corasick
